Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
1,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,19242.25,19142.00,1/2/2024 7:41:00 AM,1/2/2024 1:56:00 PM,DAVWAPPB_V1-0000,FlattenStrategyPositionsShort,$3809.50,$3809.50,$0.00,$0.00,$0.00,$0.00,$0.00,$256.50,$6583.50,$2774.00,376,
2,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,18961.25,18927.75,1/4/2024 8:11:00 AM,1/4/2024 10:46:00 AM,DAVWAPPB_V1-0001,Stop loss,($1943.00),$1866.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1943.00,$4045.50,$5988.50,156,
3,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,50,19002.00,19250.00,1/8/2024 7:39:00 AM,1/8/2024 1:56:00 PM,DAVWAPPB_V1-0002,FlattenStrategyPositionsLong,$24800.00,$26666.50,$0.00,$0.00,$0.00,$0.00,$0.00,$425.00,$25500.00,$700.00,378,
4,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,41,19263.00,19287.25,1/10/2024 7:58:00 AM,1/10/2024 8:11:00 AM,DAVWAPPB_V1-0003,Stop loss,($1988.50),$24678.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1988.50,$1168.50,$3157.00,14,
5,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,37,19311.50,19377.25,1/10/2024 8:32:00 AM,1/10/2024 1:56:00 PM,DAVWAPPB_V1-0004,FlattenStrategyPositionsLong,$4865.50,$29543.50,$0.00,$0.00,$0.00,$0.00,$0.00,$851.00,$8787.50,$3922.00,325,
6,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,19393.50,19402.25,1/11/2024 7:51:00 AM,1/11/2024 1:56:00 PM,DAVWAPPB_V1-0006,FlattenStrategyPositionsShort,($350.00),$29193.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1490.00,$7740.00,$8090.00,366,
7,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,34,19475.25,19446.25,1/12/2024 7:44:00 AM,1/12/2024 8:00:00 AM,DAVWAPPB_V1-0007,Stop loss,($1972.00),$27221.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1972.00,$969.00,$2941.00,17,
8,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,19400.00,19420.00,1/12/2024 8:04:00 AM,1/12/2024 1:56:00 PM,DAVWAPPB_V1-0008,FlattenStrategyPositionsShort,($520.00),$26701.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1352.00,$1033.50,$1553.50,353,
9,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,141,19392.00,19399.00,1/15/2024 7:59:00 AM,1/15/2024 7:59:00 AM,DAVWAPPB_V1-0009,Stop loss,($1974.00),$24727.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$0.00,$1974.00,1,
10,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,24,19310.25,19351.00,1/16/2024 7:48:00 AM,1/16/2024 7:58:00 AM,DAVWAPPB_V1-0011,Stop loss,($1956.00),$22771.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1956.00,$396.00,$2352.00,11,
11,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,30,19392.75,19359.75,1/16/2024 8:17:00 AM,1/16/2024 10:29:00 AM,DAVWAPPB_V1-0012,Stop loss,($1980.00),$20791.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$5295.00,$7275.00,133,
12,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,23,19205.50,19248.50,1/17/2024 7:38:00 AM,1/17/2024 9:06:00 AM,DAVWAPPB_V1-0013,Stop loss,($1978.00),$18813.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1978.00,$3197.00,$5175.00,89,
13,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,30,19510.75,19477.75,1/18/2024 8:41:00 AM,1/18/2024 9:05:00 AM,DAVWAPPB_V1-0014,Stop loss,($1980.00),$16833.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$960.00,$2940.00,25,
14,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,39,19887.00,19912.50,1/23/2024 9:20:00 AM,1/23/2024 9:57:00 AM,DAVWAPPB_V1-0019,Stop loss,($1989.00),$14844.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$1033.50,$3022.50,38,
15,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,20087.25,20131.25,1/24/2024 7:40:00 AM,1/24/2024 8:09:00 AM,DAVWAPPB_V1-0020,Stop loss,($1936.00),$12908.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1936.00,$132.00,$2068.00,30,
16,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,34,20025.75,19997.00,1/29/2024 7:42:00 AM,1/29/2024 8:01:00 AM,DAVWAPPB_V1-0022,Stop loss,($1955.00),$10953.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1955.00,$408.00,$2363.00,20,
17,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,40,20012.75,20135.25,1/29/2024 9:33:00 AM,1/29/2024 1:56:00 PM,DAVWAPPB_V1-0024,FlattenStrategyPositionsLong,$9800.00,$20753.50,$0.00,$0.00,$0.00,$0.00,$0.00,$900.00,$12040.00,$2240.00,264,
18,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,44,20067.00,20089.50,1/30/2024 8:56:00 AM,1/30/2024 9:00:00 AM,DAVWAPPB_V1-0026,Stop loss,($1980.00),$18773.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$110.00,$2090.00,5,
19,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,31,19736.75,19768.00,2/1/2024 8:01:00 AM,2/1/2024 8:06:00 AM,DAVWAPPB_V1-0027,Stop loss,($1937.50),$16836.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1937.50,$1224.50,$3162.00,6,
20,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,40,20109.25,20133.75,2/5/2024 8:09:00 AM,2/5/2024 10:23:00 AM,DAVWAPPB_V1-0030,Stop loss,($1960.00),$14876.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$8680.00,$10640.00,135,
21,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,62,20179.00,20195.00,2/7/2024 7:45:00 AM,2/7/2024 7:49:00 AM,DAVWAPPB_V1-0032,Stop loss,($1984.00),$12892.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.00,$1550.00,$3534.00,5,
22,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,51,20302.50,20283.00,2/8/2024 8:06:00 AM,2/8/2024 8:13:00 AM,DAVWAPPB_V1-0033,Stop loss,($1989.00),$10903.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$790.50,$2779.50,8,
23,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,29,20325.25,20359.50,2/9/2024 7:40:00 AM,2/9/2024 7:52:00 AM,DAVWAPPB_V1-0034,Stop loss,($1986.50),$8916.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1986.50,$145.00,$2131.50,13,
24,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,52,20491.25,20472.25,2/12/2024 8:35:00 AM,2/12/2024 11:39:00 AM,DAVWAPPB_V1-0035,Stop loss,($1976.00),$6940.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.00,$8034.00,$10010.00,185,
25,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,37,20216.75,20243.25,2/14/2024 8:57:00 AM,2/14/2024 11:37:00 AM,DAVWAPPB_V1-0036,Stop loss,($1961.00),$4979.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1961.00,$5864.50,$7825.50,161,
26,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,37,20302.75,20329.50,2/15/2024 7:42:00 AM,2/15/2024 10:46:00 AM,DAVWAPPB_V1-0037,Stop loss,($1979.50),$3000.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1979.50,$5587.00,$7566.50,185,
27,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,28,20323.50,20190.75,2/16/2024 7:48:00 AM,2/16/2024 1:56:00 PM,DAVWAPPB_V1-0038,FlattenStrategyPositionsShort,$7434.00,$10434.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1512.00,$9114.00,$1680.00,369,
28,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,83,20248.00,20236.00,2/19/2024 7:40:00 AM,2/19/2024 8:01:00 AM,DAVWAPPB_V1-0039,Stop loss,($1992.00),$8442.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1992.00,$1037.50,$3029.50,22,
29,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,32,19909.50,19940.50,2/21/2024 7:48:00 AM,2/21/2024 8:03:00 AM,DAVWAPPB_V1-0042,Stop loss,($1984.00),$6458.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.00,$896.00,$2880.00,16,
30,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,42,19911.50,19935.00,2/21/2024 8:36:00 AM,2/21/2024 9:03:00 AM,DAVWAPPB_V1-0043,Stop loss,($1974.00),$4484.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$777.00,$2751.00,28,
31,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,27,19951.25,19914.50,2/21/2024 9:12:00 AM,2/21/2024 10:06:00 AM,DAVWAPPB_V1-0044,Stop loss,($1984.50),$2499.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.50,$796.50,$2781.00,55,
32,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,20385.00,20505.75,2/22/2024 7:49:00 AM,2/22/2024 1:56:00 PM,DAVWAPPB_V1-0045,FlattenStrategyPositionsLong,$4347.00,$6846.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1683.00,$5364.00,$1017.00,368,
33,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,26,20587.25,20549.00,2/23/2024 7:38:00 AM,2/23/2024 7:57:00 AM,DAVWAPPB_V1-0046,Stop loss,($1989.00),$4857.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$247.00,$2236.00,20,
34,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,15,20507.50,20456.00,2/23/2024 8:01:00 AM,2/23/2024 1:56:00 PM,DAVWAPPB_V1-0047,FlattenStrategyPositionsShort,$1545.00,$6402.50,$0.00,$0.00,$0.00,$0.00,$0.00,$960.00,$3435.00,$1890.00,356,
35,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,39,20476.50,20451.00,2/26/2024 8:24:00 AM,2/26/2024 9:08:00 AM,DAVWAPPB_V1-0049,Stop loss,($1989.00),$4413.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$897.00,$2886.00,45,
36,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,54,20407.25,20425.50,2/27/2024 7:52:00 AM,2/27/2024 7:54:00 AM,DAVWAPPB_V1-0050,Stop loss,($1971.00),$2442.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1971.00,$27.00,$1998.00,3,
37,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,20330.50,20368.25,2/28/2024 7:54:00 AM,2/28/2024 8:11:00 AM,DAVWAPPB_V1-0052,Stop loss,($1963.00),$479.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1963.00,$377.00,$2340.00,18,
38,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,20621.25,20783.00,3/1/2024 8:11:00 AM,3/1/2024 1:56:00 PM,DAVWAPPB_V1-0053,FlattenStrategyPositionsLong,$5823.00,$6302.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1080.00,$7137.00,$1314.00,346,
39,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,37,20506.75,20356.75,3/5/2024 7:47:00 AM,3/5/2024 1:56:00 PM,DAVWAPPB_V1-0056,FlattenStrategyPositionsShort,$11100.00,$17402.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1794.50,$16816.50,$5716.50,370,
40,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,15,20423.50,20397.50,3/11/2024 8:35:00 AM,3/11/2024 1:56:00 PM,DAVWAPPB_V1-0059,FlattenStrategyPositionsLong,($780.00),$16622.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1852.50,$1417.50,$2197.50,322,
41,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,18,20428.00,20482.75,3/12/2024 7:41:00 AM,3/12/2024 8:00:00 AM,DAVWAPPB_V1-0060,Stop loss,($1971.00),$14651.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1971.00,$1971.00,$3942.00,20,
42,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,34,20497.50,20679.25,3/12/2024 8:07:00 AM,3/12/2024 1:56:00 PM,DAVWAPPB_V1-0061,FlattenStrategyPositionsLong,$12359.00,$27010.50,$0.00,$0.00,$0.00,$0.00,$0.00,$357.00,$12818.00,$459.00,350,
43,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,28,20569.50,20533.75,3/13/2024 7:44:00 AM,3/13/2024 1:56:00 PM,DAVWAPPB_V1-0062,FlattenStrategyPositionsShort,$2002.00,$29012.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1918.00,$4970.00,$2968.00,373,
44,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,19,20538.50,20486.50,3/14/2024 8:36:00 AM,3/14/2024 8:42:00 AM,DAVWAPPB_V1-0063,Stop loss,($1976.00),$27036.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.00,$104.50,$2080.50,7,
45,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,33,20466.50,20496.00,3/14/2024 9:28:00 AM,3/14/2024 9:38:00 AM,DAVWAPPB_V1-0064,Stop loss,($1947.00),$25089.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1947.00,$297.00,$2244.00,11,
46,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,20306.25,20351.00,3/15/2024 7:43:00 AM,3/15/2024 8:39:00 AM,DAVWAPPB_V1-0065,Stop loss,($1969.00),$23120.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1969.00,$3421.00,$5390.00,57,
47,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,20344.25,20310.00,3/15/2024 8:42:00 AM,3/15/2024 9:02:00 AM,DAVWAPPB_V1-0066,Stop loss,($1986.50),$21134.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1986.50,$1522.50,$3509.00,21,
48,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,48,20286.50,20307.25,3/15/2024 9:25:00 AM,3/15/2024 9:31:00 AM,DAVWAPPB_V1-0067,Stop loss,($1992.00),$19142.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1992.00,$648.00,$2640.00,7,
49,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,20532.50,20498.25,3/18/2024 7:40:00 AM,3/18/2024 7:58:00 AM,DAVWAPPB_V1-0068,Stop loss,($1986.50),$17155.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1986.50,$1638.50,$3625.00,19,
50,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,34,20319.75,20478.00,3/19/2024 8:43:00 AM,3/19/2024 1:56:00 PM,DAVWAPPB_V1-0073,FlattenStrategyPositionsLong,$10761.00,$27916.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1088.00,$11492.00,$731.00,314,
51,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,32,20840.75,20871.25,3/21/2024 7:54:00 AM,3/21/2024 8:22:00 AM,DAVWAPPB_V1-0074,Stop loss,($1952.00),$25964.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1952.00,$1008.00,$2960.00,29,
52,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,72,20871.25,20857.25,3/21/2024 9:39:00 AM,3/21/2024 11:21:00 AM,DAVWAPPB_V1-0078,Stop loss,($2016.00),$23948.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2016.00,$5112.00,$7128.00,103,
53,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,33,20751.75,20722.00,3/22/2024 8:05:00 AM,3/22/2024 8:16:00 AM,DAVWAPPB_V1-0080,Stop loss,($1963.50),$21985.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1963.50,$841.50,$2805.00,12,
54,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,28,20741.25,20796.25,3/22/2024 9:07:00 AM,3/22/2024 1:56:00 PM,DAVWAPPB_V1-0081,FlattenStrategyPositionsLong,$3080.00,$25065.00,$0.00,$0.00,$0.00,$0.00,$0.00,$770.00,$4704.00,$1624.00,290,
55,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,20621.00,20673.25,3/25/2024 7:44:00 AM,3/25/2024 7:52:00 AM,DAVWAPPB_V1-0082,Stop loss,($1985.50),$23079.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1985.50,$256.50,$2242.00,9,
56,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,28,20684.25,20718.00,3/25/2024 7:55:00 AM,3/25/2024 1:56:00 PM,DAVWAPPB_V1-0083,FlattenStrategyPositionsLong,$1890.00,$24969.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1022.00,$4858.00,$2968.00,362,
57,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,32,20806.00,20775.50,3/26/2024 8:05:00 AM,3/26/2024 8:12:00 AM,DAVWAPPB_V1-0085,Stop loss,($1952.00),$23017.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1952.00,$160.00,$2112.00,8,
58,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,23,20746.25,20668.50,3/26/2024 8:32:00 AM,3/26/2024 1:56:00 PM,DAVWAPPB_V1-0086,FlattenStrategyPositionsShort,$3576.50,$26594.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1920.50,$4094.00,$517.50,325,
59,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,20689.75,20699.50,3/27/2024 7:41:00 AM,3/27/2024 1:56:00 PM,DAVWAPPB_V1-0087,FlattenStrategyPositionsShort,($370.50),$26223.50,$0.00,$0.00,$0.00,$0.00,$0.00,$893.00,$4256.00,$4626.50,376,
60,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,44,20715.50,20693.00,3/28/2024 7:48:00 AM,3/28/2024 8:12:00 AM,DAVWAPPB_V1-0088,Stop loss,($1980.00),$24243.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1980.00,$2024.00,$4004.00,25,
61,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,46,20687.25,20709.00,3/28/2024 8:15:00 AM,3/28/2024 8:37:00 AM,DAVWAPPB_V1-0089,Stop loss,($2001.00),$22242.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2001.00,$1104.00,$3105.00,23,
62,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,58,20791.00,20774.00,4/1/2024 7:51:00 AM,4/1/2024 8:01:00 AM,DAVWAPPB_V1-0090,Stop loss,($1972.00),$20270.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1972.00,$1334.00,$3306.00,11,
63,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,44,20732.50,20697.25,4/1/2024 8:31:00 AM,4/1/2024 1:56:00 PM,DAVWAPPB_V1-0091,FlattenStrategyPositionsShort,$3102.00,$23372.50,$0.00,$0.00,$0.00,$0.00,$0.00,$748.00,$10450.00,$7348.00,326,
64,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,28,20414.25,20449.50,4/2/2024 8:16:00 AM,4/2/2024 8:26:00 AM,DAVWAPPB_V1-0093,Stop loss,($1974.00),$21398.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$784.00,$2758.00,11,
65,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,34,20474.75,20569.00,4/3/2024 7:38:00 AM,4/3/2024 1:56:00 PM,DAVWAPPB_V1-0094,FlattenStrategyPositionsLong,$6409.00,$27807.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1564.00,$12002.00,$5593.00,379,
66,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,32,20712.25,20743.25,4/4/2024 7:57:00 AM,4/4/2024 10:05:00 AM,DAVWAPPB_V1-0095,Stop loss,($1984.00),$25823.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.00,$2112.00,$4096.00,129,
67,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,58,20350.50,20367.50,4/10/2024 9:02:00 AM,4/10/2024 9:08:00 AM,DAVWAPPB_V1-0098,Stop loss,($1972.00),$23851.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1972.00,$1073.00,$3045.00,7,
68,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,20403.00,20447.75,4/11/2024 8:14:00 AM,4/11/2024 8:41:00 AM,DAVWAPPB_V1-0099,Stop loss,($1969.00),$21882.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1969.00,$1529.00,$3498.00,28,
69,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,31,20460.50,20692.25,4/11/2024 8:49:00 AM,4/11/2024 1:56:00 PM,DAVWAPPB_V1-0100,FlattenStrategyPositionsLong,$14368.50,$36251.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1844.50,$15996.00,$1627.50,308,
70,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,34,20485.25,20369.75,4/12/2024 8:09:00 AM,4/12/2024 1:56:00 PM,DAVWAPPB_V1-0101,FlattenStrategyPositionsShort,$7854.00,$44105.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1598.00,$11288.00,$3434.00,348,
71,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,42,20441.50,20088.50,4/15/2024 8:21:00 AM,4/15/2024 1:56:00 PM,DAVWAPPB_V1-0102,FlattenStrategyPositionsShort,$29652.00,$73757.00,$0.00,$0.00,$0.00,$0.00,$0.00,$588.00,$33663.00,$4011.00,336,
72,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,44,20100.00,20077.75,4/16/2024 8:03:00 AM,4/16/2024 8:07:00 AM,DAVWAPPB_V1-0103,Stop loss,($1958.00),$71799.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1958.00,$352.00,$2310.00,5,
73,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,24,20113.50,20073.00,4/16/2024 9:27:00 AM,4/16/2024 10:01:00 AM,DAVWAPPB_V1-0104,Stop loss,($1944.00),$69855.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1944.00,$1116.00,$3060.00,35,
74,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,51,20088.00,19899.75,4/17/2024 7:58:00 AM,4/17/2024 1:56:00 PM,DAVWAPPB_V1-0105,FlattenStrategyPositionsShort,$19201.50,$89056.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1122.00,$27820.50,$8619.00,359,
75,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,22,19850.25,19805.75,4/18/2024 8:16:00 AM,4/18/2024 10:53:00 AM,DAVWAPPB_V1-0107,Stop loss,($1958.00),$87098.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1958.00,$4180.00,$6138.00,158,
76,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,15,19635.50,19700.75,4/19/2024 7:40:00 AM,4/19/2024 7:45:00 AM,DAVWAPPB_V1-0108,Stop loss,($1957.50),$85141.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1957.50,$82.50,$2040.00,6,
77,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,19616.25,19382.50,4/19/2024 8:13:00 AM,4/19/2024 1:56:00 PM,DAVWAPPB_V1-0109,FlattenStrategyPositionsShort,$9350.00,$94491.00,$0.00,$0.00,$0.00,$0.00,$0.00,$970.00,$12130.00,$2780.00,344,
78,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,19524.75,19490.50,4/22/2024 7:54:00 AM,4/22/2024 8:00:00 AM,DAVWAPPB_V1-0110,Stop loss,($1986.50),$92504.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1986.50,$14.50,$2001.00,7,
79,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,33,19451.00,19481.25,4/22/2024 8:21:00 AM,4/22/2024 10:18:00 AM,DAVWAPPB_V1-0111,Stop loss,($1996.50),$90508.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1996.50,$6798.00,$8794.50,118,
80,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,16,19971.50,19910.00,4/24/2024 7:40:00 AM,4/24/2024 8:36:00 AM,DAVWAPPB_V1-0113,Stop loss,($1968.00),$88540.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1968.00,$752.00,$2720.00,57,
81,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,21,19608.00,19561.75,4/25/2024 8:14:00 AM,4/25/2024 8:43:00 AM,DAVWAPPB_V1-0114,Stop loss,($1942.50),$86597.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1942.50,$1638.00,$3580.50,30,
82,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,19543.00,19580.75,4/25/2024 8:56:00 AM,4/25/2024 9:03:00 AM,DAVWAPPB_V1-0115,Stop loss,($1963.00),$84634.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1963.00,$117.00,$2080.00,8,
83,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,38,20092.75,20067.00,4/29/2024 8:12:00 AM,4/29/2024 9:06:00 AM,DAVWAPPB_V1-0116,Stop loss,($1957.00),$82677.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1957.00,$1748.00,$3705.00,55,
84,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,32,20051.25,20082.00,4/29/2024 9:36:00 AM,4/29/2024 9:45:00 AM,DAVWAPPB_V1-0117,Stop loss,($1968.00),$80709.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1968.00,$464.00,$2432.00,10,
85,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,20076.50,20023.00,4/30/2024 7:45:00 AM,4/30/2024 8:31:00 AM,DAVWAPPB_V1-0118,Stop loss,($1926.00),$78783.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1926.00,$639.00,$2565.00,47,
86,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,60,20030.00,19828.75,4/30/2024 9:02:00 AM,4/30/2024 1:56:00 PM,DAVWAPPB_V1-0121,FlattenStrategyPositionsShort,$24150.00,$102933.50,$0.00,$0.00,$0.00,$0.00,$0.00,$450.00,$25020.00,$870.00,295,
87,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,29,19697.25,19731.00,5/2/2024 7:54:00 AM,5/2/2024 9:00:00 AM,DAVWAPPB_V1-0122,Stop loss,($1957.50),$100976.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1957.50,$6496.00,$8453.50,67,
88,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,52,20299.25,20280.25,5/6/2024 7:51:00 AM,5/6/2024 8:19:00 AM,DAVWAPPB_V1-0124,Stop loss,($1976.00),$99000.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.00,$1742.00,$3718.00,29,
